,ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
3074,225973,400000.0,2013-05-01,4/1/15 0:00,Cnc Programmer,-1,M,1990-08-11,72.0,Cbse,2007.0,73.6,Cbse,8099,2,B.Tech/B.E.,Mechanical Engineering,72.19,8099,0,Karnataka,2012,404,495,554,0.7553751209,-1,-1,-1,446,-1,-1,-1,-0.2628,0.6568,-1.6502,-1.1128,0.5024
3075,1083259,325000.0,2015-02-01,Present,System Engineer,Mysore,M,1993-03-10,91.62,State Board,2010.0,74.71,State Board,8297,2,B.Tech/B.E.,Computer Science & Engineering,72.9,8297,1,West Bengal,2014,605,485,655,0.6226429158,465,-1,407,-1,-1,-1,-1,0.4155,0.7119,0.4711,-1.2486,0.6721
3076,320536,490000.0,2012-06-01,4/1/15 0:00,Programmer,Chennai,M,1990-08-28,88.16,Ssc,2008.0,92.5,Andhra Pradesh,5015,2,B.Tech/B.E.,Computer Engineering,61.2,5015,0,Andhra Pradesh,2012,495,575,625,0.9837499665,635,-1,-1,-1,-1,-1,-1,1.4374,1.9048,0.9623,0.4442,0.5024
3077,678842,240000.0,2013-09-01,Present,Hr Generalist,New Delhi,M,1989-07-20,65.5,State Board,2007.0,66.0,State Board,1875,2,B.Tech/B.E.,Computer Science & Engineering,68.58,1875,0,Uttar Pradesh,2011,675,580,515,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,-0.2871,-0.2974,-0.1076,-0.4776
3078,449899,150000.0,2012-08-01,9/1/13 0:00,Software Developer,Lucknow,M,1990-09-12,79.0,Up Board,2007.0,83.4,Up Board,4439,2,B.Tech/B.E.,Computer Engineering,73.3,4439,0,Uttar Pradesh,2012,425,515,595,0.6000571823,435,-1,-1,-1,-1,-1,-1,1.4374,0.9688,0.8171,0.4442,0.9763
3079,830982,325000.0,2014-07-01,Present,Systems Engineer,Hyderabad,M,1992-08-22,88.4,Cbse,2010.0,61.8,Cbse,8195,1,B.Tech/B.E.,Electronics And Electrical Engineering,75.5,8195,1,Delhi,2014,475,415,415,0.758379883,-1,324,-1,-1,473,-1,-1,-0.8772,1.5444,1.2396,-1.1218,1.247
3080,1088859,75000.0,2014-09-01,Present,Trainee Software Engineer,Lucknow,M,1992-06-27,82.4,Icse,2010.0,81.2,Icse,8159,2,B.Tech/B.E.,Information Technology,69.0,8159,0,Uttar Pradesh,2014,535,470,585,0.6226429158,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273
3081,358631,375000.0,2013-04-01,Present,Software Engineer,Hyderabad,F,1990-07-31,83.0,Mp,2008.0,82.0,Mp,3905,2,B.Tech/B.E.,Computer Engineering,73.5,3905,0,Madhya Pradesh,2012,485,465,565,0.7656735812,485,-1,-1,-1,-1,-1,-1,-2.4266,-1.0593,-2.0856,-0.4078,-1.2354
3082,1081649,150000.0,2014-02-01,4/1/14 0:00,Mechanical Design Engineer,Kolkata,F,1989-04-17,72.5,State Board,2007.0,53.2,State Board,14381,2,B.Tech/B.E.,Mechanical Engineering,68.0,14381,1,West Bengal,2013,510,495,405,0.8295845998,-1,-1,-1,469,-1,-1,-1,0.1282,-0.4536,0.3174,0.9066,-0.0943
3083,1001419,450000.0,2014-06-01,Present,Software Developer,-1,M,1992-08-31,93.0,State Board,2010.0,94.0,State Board,1450,2,B.Tech/B.E.,Computer Science & Engineering,80.0,1450,1,Telangana,2014,525,470,570,0.9787992926,525,-1,561,-1,-1,-1,-1,0.4155,-0.7866,-0.2974,0.9066,-0.2859
3084,991158,180000.0,2015-02-01,7/1/15 0:00,Test Engineer,Bangalore,F,1992-12-06,92.32,State Board,2010.0,84.5,State Board,2110,2,B.Tech/B.E.,Electronics And Communication Engineering,83.0,2110,0,Karnataka,2014,500,375,310,0.4935963873,375,324,376,-1,-1,-1,-1,1.7081,1.2114,0.1637,-1.1218,1.247
3085,922259,375000.0,2014-05-01,5/1/15 0:00,Application Developer,Chennai,M,1993-06-25,92.0,State Board,2010.0,90.0,State Board,1370,2,B.Tech/B.E.,Computer Science & Engineering,75.0,1370,0,Tamil Nadu,2014,535,630,515,0.9113952784,505,-1,500,-1,-1,-1,-1,1.5644,-0.4536,1.3933,-2.643,1.247
3086,322685,325000.0,2013-05-01,Present,Software Developer,Kolkata,M,1990-03-21,87.0,Cbse,2008.0,73.0,Cbse,3427,2,B.Tech/B.E.,Information Technology,75.0,3427,0,Orissa,2012,685,395,464,0.5632678237,425,-1,-1,-1,-1,-1,-1,-1.3447,0.0328,-0.4891,0.2973,0.0284
3087,955394,180000.0,2014-10-01,Present,Software Engineer,Noida,F,1994-09-10,74.0,State Board,2010.0,78.0,State Board,172,2,B.Tech/B.E.,Information Technology,75.0,172,0,Uttar Pradesh,2014,415,545,510,0.4867470084,335,-1,376,-1,-1,-1,-1,1.2772,1.2114,0.01,-1.1218,0.4805
3088,342106,500000.0,2012-01-01,Present,Senior Systems Engineer,Pune,F,1990-10-25,77.0,Icse,2008.0,73.67,Isc,11759,2,B.Tech/B.E.,Information Technology,79.0,11759,0,Uttarakhand,2012,585,625,555,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.0464,0.8128,-1.3599,-0.17277,0.1864
3090,326612,160000.0,2014-08-01,Present,Android Developer,New Delhi,M,1990-09-15,87.6,Mp Board,2008.0,86.4,Mp Board,3879,2,B.Tech/B.E.,Computer Engineering,73.12,3879,0,Madhya Pradesh,2012,325,325,405,0.216785486,325,-1,-1,-1,-1,-1,-1,-1.9629,-0.0842,-0.598,1.00233,-0.2875
3091,1127268,300000.0,2014-05-01,10/1/14 0:00,Software Engineer,Chennai,M,1991-01-12,68.0,Cbse,2009.0,72.0,Cbse,6659,2,B.Tech/B.E.,Computer Science & Engineering,70.0,6659,1,Tamil Nadu,2013,440,425,415,0.6226429158,455,-1,407,-1,-1,-1,-1,-0.5899,-0.6201,0.1637,0.1459,-0.6692
3092,283546,200000.0,2011-12-01,12/1/12 0:00,Business Analyst,New Delhi,M,1989-03-22,84.2,Cbse,2006.0,78.2,Cbse,2097,2,B.Tech/B.E.,Electronics And Communication Engineering,72.52,2097,0,Uttar Pradesh,2011,665,575,645,0.8246664007,-1,400,-1,-1,-1,526,-1,1.1283,1.1248,-0.0537,-1.1128,-0.1295
3093,670213,180000.0,2013-08-01,Present,Engineer,-1,M,1991-05-05,69.83,State Board,2008.0,53.85,State Board,9699,2,B.Tech/B.E.,Information Technology,66.88,9699,1,Rajasthan,2013,450,410,400,0.3775514194,375,-1,-1,-1,-1,-1,-1,-0.159,0.0459,0.01,0.2727,0.4805
3095,805812,100000.0,2012-10-01,9/1/12 0:00,Financial Analyst,Pune,F,1991-09-30,82.6,Cbse,2008.0,71.6,Cbse,13259,2,B.Tech/B.E.,Chemical Engineering,55.6,13259,1,Maharashtra,2012,615,575,705,-1.0,-1,-1,-1,-1,-1,-1,-1,0.99,-0.6201,0.3174,1.5404,-0.8608
3096,544522,370000.0,2013-09-01,Present,Quality Assurance Engineer,Navi Mumbai,M,1991-03-20,91.6,Cbse,2009.0,86.6,Cbse,1754,2,B.Tech/B.E.,Electronics And Communication Engineering,72.0,1754,0,Kerala,2013,695,520,680,0.8246664007,-1,400,-1,-1,-1,366,-1,0.0464,1.5928,-0.6343,-1.671,0.0284
3097,824952,200000.0,2014-06-01,Present,Ios Developer,-1,M,1991-07-13,70.0,State Board,2008.0,70.0,State Board,115,2,Mca,Computer Application,69.0,115,0,Punjab,2014,380,595,515,0.3423148999,365,-1,-1,-1,-1,-1,-1,-1.4517,-0.1206,0.9322,-0.1076,-1.0524
3098,690477,250000.0,2013-06-01,1/1/14 0:00,Technical Support Engineer,Noida,F,1989-10-04,87.4,Cbse,2008.0,79.0,Cbse,4971,2,B.Tech/B.E.,Electronics And Instrumentation Engineering,78.7,4971,0,Uttar Pradesh,2013,590,630,750,0.3760595867,305,300,-1,446,633,-1,-1,0.5591,0.3789,0.3174,-1.1218,-1.4356
3099,872338,305000.0,2014-06-01,6/1/15 0:00,Software Engineer,Mumbai,M,1991-06-25,74.0,Icse,2009.0,78.0,Icse,347,2,B.Tech/B.E.,Computer Science & Engineering,72.0,347,0,Uttar Pradesh,2014,730,620,650,0.9743961125,615,-1,-1,-1,-1,-1,-1,-0.3027,1.3779,1.0859,0.0192,0.4805
3100,338410,200000.0,2013-04-01,12/1/14 0:00,Network Engineer,Bhopal,M,1992-06-02,75.0,Cbse,2009.0,70.0,Cbse,11637,2,B.Tech/B.E.,Computer Engineering,72.0,11637,0,Madhya Pradesh,2013,495,605,545,0.3565364877,425,-1,346,-1,-1,-1,-1,-0.6491,0.5008,0.5269,0.53233,0.6603
3101,513266,300000.0,2013-05-01,Present,Software Test Engineer,-1,M,1990-04-01,86.0,Cbse,2007.0,85.2,Cbse,893,2,B.Tech/B.E.,Computer Engineering,68.2,893,0,Uttar Pradesh,2012,580,555,705,0.9014895714,545,-1,-1,-1,-1,-1,-1,0.9737,1.1248,-0.344,-1.3478,0.7788
3102,1094002,325000.0,2015-02-01,Present,Systems Engineer,Chennai,F,1992-09-08,86.8,Cbse,2010.0,78.6,Cbse,13038,2,B.Tech/B.E.,Electronics And Communication Engineering,77.4,13038,0,Rajasthan,2014,570,485,355,0.4935963873,495,324,-1,-1,-1,-1,-1,0.99,1.5444,-0.6048,-0.4879,0.4805
3103,83285,390000.0,2010-10-01,12/1/13 0:00,Senior Software Engineer,Bhubaneswar,M,1988-03-31,85.2,Icse,2006.0,79.4,Icse,911,2,B.Tech/B.E.,Information Technology,70.0,911,0,Haryana,2010,585,595,575,0.8194165298,505,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,-0.1988,-0.4078,-0.7615
3104,64792,530000.0,2010-08-01,4/1/13 0:00,Software Engineer,Bangalore,F,1988-12-27,69.92,Karnataka Secondary Education,2006.0,65.54,Karnataka Pre-University,1070,2,B.Tech/B.E.,Computer Engineering,57.66,1070,1,Karnataka,2010,475,375,415,0.3423148999,365,-1,-1,-1,-1,-1,-1,-1.1901,1.1248,1.3977,0.1798,0.1864
3105,421634,360000.0,2013-05-01,Present,Network Engineer,New Delhi,M,1991-07-15,54.5,0,2008.0,57.5,0,79,2,B.Tech/B.E.,Electronics And Communication Engineering,60.0,79,0,Uttar Pradesh,2012,375,345,355,0.2294817549,-1,266,-1,-1,-1,-1,-1,-0.1082,0.2668,1.1437,1.2374,-0.2875
3106,416007,240000.0,2013-11-01,4/1/15 0:00,Software Test Engineer,Pune,F,1989-11-08,75.0,0,2007.0,64.0,0,12020,2,Mca,Computer Application,64.0,12020,1,Maharashtra,2013,625,445,385,0.6000571823,435,-1,-1,-1,-1,-1,-1,-2.272,-0.4353,-0.6343,1.7074,-1.2354
3107,1166135,305000.0,2014-09-01,Present,Associate Software Engineer,Bangalore,F,1992-11-06,90.0,State Board,2010.0,90.0,State Board,4032,2,B.Tech/B.E.,Electrical Engineering,74.36,4032,0,Andhra Pradesh,2014,595,495,510,0.7929362776,315,-1,-1,-1,484,-1,-1,1.2772,1.5444,2.1617,-0.1076,0.8637
3108,818479,300000.0,2014-09-01,Present,Software Engineer,Gurgaon,M,1992-09-29,85.8,Cbse,2010.0,83.0,Cbse,11898,1,B.Tech/B.E.,Electronics And Communication Engineering,91.0,11898,0,Madhya Pradesh,2014,555,545,590,0.6493897148,655,356,-1,-1,-1,-1,-1,-0.159,0.5454,0.4711,-1.1218,-0.6692
3109,933812,310000.0,2014-11-01,6/1/14 0:00,System Engineer,Mysore,M,1992-01-09,69.0,Cbse,2010.0,69.0,Cbse,5298,2,B.Tech/B.E.,Electronics And Electrical Engineering,71.0,5298,0,Tamil Nadu,2014,510,475,400,0.2987691286,465,-1,-1,-1,356,-1,-1,1.1336,1.0449,0.7785,-2.3895,-0.2859
3110,1038837,60000.0,2014-05-01,Present,Web Developer,Howrah,M,1990-09-21,73.0,Cbse,2008.0,76.0,Cbse,10930,2,B.Tech/B.E.,Information Technology,74.0,10930,1,West Bengal,2013,465,570,415,0.3565364877,575,-1,346,-1,-1,-1,-1,-1.5953,-0.1206,0.3174,0.2727,-1.4356
3111,1192843,330000.0,2014-03-01,Present,Software Engineer,Chennai,M,1992-03-24,85.3,State Board,2009.0,92.2,State Board,3629,2,B.Tech/B.E.,Electronics And Communication Engineering,70.24,3629,0,Andhra Pradesh,2013,595,690,465,-1.0,465,-1,346,-1,-1,-1,-1,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776
3112,296696,325000.0,2011-01-01,1/1/15 0:00,Maintenance Engineer,New Delhi,M,1988-04-25,58.0,0,2005.0,60.0,0,6835,2,B.Tech/B.E.,Electronics And Communication Engineering,66.0,6835,0,Uttar Pradesh,2011,345,335,445,0.2294817549,-1,266,-1,-1,-1,420,-1,-0.9969,-0.2793,0.8171,1.50173,0.3444
3113,1157393,145000.0,2014-09-01,Present,Test Engineer,New Delhi,M,1991-10-20,53.0,State Board,2008.0,62.0,State Board,3579,2,B.Tech/B.E.,Electronics And Communication Engineering,69.0,3579,0,Uttar Pradesh,2014,500,360,330,0.6493897148,-1,356,-1,-1,-1,-1,-1,-0.159,-0.1206,0.4711,0.7798,0.6721
3114,1081371,305000.0,2014-05-01,3/1/15 0:00,It Recruiter,Bhubaneswar,M,1992-12-23,85.5,Icse,2010.0,58.2,Cbse,7814,2,B.Tech/B.E.,Instrumentation And Control Engineering,63.2,7814,0,Orissa,2014,535,340,380,0.2995972962,405,-1,-1,-1,-1,-1,-1,-0.159,0.3789,0.9322,-0.995,0.0973
3115,59505,320000.0,2011-03-01,Present,Electrical Project Engineer,Indore,M,1985-09-16,52.5,Up Board,2004.0,51.6,Cbse,3200,1,B.Tech/B.E.,Electronics And Electrical Engineering,66.66,3200,1,Delhi,2010,475,445,585,0.538386893,405,333,-1,-1,-1,-1,-1,-0.5719,0.3448,-0.0537,1.3549,1.1343
3116,1061300,140000.0,2014-07-01,3/1/15 0:00,Entry Level Management Trainee,Hyderabad,M,1993-01-12,88.66,State Board,2010.0,87.5,State Board,8818,2,B.Tech/B.E.,Information Technology,77.0,8818,1,Telangana,2014,430,385,370,0.1447898895,485,-1,284,-1,-1,-1,-1,0.4155,0.0459,-0.9122,-0.995,0.2889
3117,885470,175000.0,2014-06-01,Present,Technical Support Engineer,Chennai,M,1992-12-19,85.0,Cbse,2009.0,67.8,Cbse,2371,2,B.Tech/B.E.,Electronics Engineering,59.0,2371,0,Maharashtra,2014,510,500,455,0.6493897148,-1,356,407,-1,-1,-1,-1,1.1336,0.0459,0.6248,-1.6289,1.4386
3118,355803,330000.0,2013-01-01,Present,It Engineer,Hyderabad,M,1990-10-09,74.6,Ssc,2008.0,80.8,Board Of Intermediate,8908,2,B.Tech/B.E.,Computer Engineering,63.8,8908,1,Telangana,2012,365,385,415,0.4138382558,385,-1,-1,-1,-1,-1,-1,-1.9243,0.1888,0.3817,0.973,0.3444
3120,895614,300000.0,2014-07-01,Present,Project Engineer,Pune,M,1992-11-29,87.0,Cbse,2010.0,84.0,Cbse,119,1,B.Tech/B.E.,Electronics And Communication Engineering,75.0,119,0,Uttar Pradesh,2014,545,485,545,0.3387863472,-1,292,-1,-1,-1,366,-1,0.1282,0.2124,-1.527,1.0333,-0.0943
3121,730017,325000.0,2014-02-01,9/1/14 0:00,System Engineer Trainee,Mysore,M,1989-07-26,73.0,State Board,2008.0,61.0,State Board,11153,2,B.Tech/B.E.,Applied Electronics And Instrumentation,72.0,11153,1,West Bengal,2013,555,495,575,0.124502074,285,233,-1,-1,-1,-1,-1,-0.7335,0.0459,-0.2974,-0.3612,-0.0943
3122,795013,105000.0,2014-10-01,Present,Java Developer,Bangalore,M,1990-10-09,66.5,State Board,2007.0,68.77,State Board,12199,2,Mca,Computer Application,77.04,12199,0,Uttar Pradesh,2014,430,570,470,0.3565364877,635,-1,346,-1,-1,-1,-1,-0.1982,0.1125,0.6388,1.4136,1.6302
3123,182985,400000.0,2011-08-01,Present,Quality Assurance Test Engineer,Bangalore,F,1987-11-09,73.0,Cbse,2005.0,71.3,Cbse,349,2,M.Tech./M.E.,Computer Engineering,79.7,349,1,Gujarat,2011,545,665,435,0.9014895714,545,-1,-1,-1,-1,-1,-1,-1.4992,1.1248,-1.2148,0.1798,0.6603
3124,538185,380000.0,2013-08-01,Present,Assistant System Engineer,Thane,M,1991-08-17,84.3,0,2009.0,86.5,0,6196,2,B.Tech/B.E.,Electronics Engineering,68.87,6196,0,Maharashtra,2013,580,580,560,0.2294817549,425,266,-1,-1,-1,286,-1,-1.0355,0.6568,0.8171,0.8848,0.4234
3125,520096,180000.0,2012-07-01,1/1/13 0:00,Management Trainee,Gurgaon,M,1989-10-26,77.6,Cbse,2007.0,77.8,Cbse,70,2,B.Tech/B.E.,Computer Engineering,72.0,70,0,Uttar Pradesh,2012,555,620,750,0.8841225116,535,-1,-1,-1,-1,-1,-1,-0.0696,1.2808,-0.1988,-0.2609,0.3444
3127,121780,75000.0,2010-10-01,10/1/11 0:00,Product Engineer,Trichur,F,1989-05-18,92.0,0,2007.0,86.29,0,1294,2,B.Tech/B.E.,Electronics And Communication Engineering,77.14,1294,0,Tamil Nadu,2010,485,475,495,0.9107701642,445,433,-1,-1,-1,-1,-1,-0.4173,1.5928,-0.9245,0.6498,0.3444
3128,843779,335000.0,2015-02-01,4/1/15 0:00,Programmer Analyst Trainee,Chennai,M,1992-06-26,92.4,Icse,2010.0,88.75,Icse,577,2,B.Tech/B.E.,Computer Science & Engineering,87.8,577,1,West Bengal,2014,570,445,485,0.4867470084,545,-1,376,-1,-1,-1,-1,0.1282,-0.2871,1.0859,-0.4879,-0.6692
3129,1003178,180000.0,2014-03-01,Present,Technical Support Engineer,Gurgaon,M,1993-06-23,54.6,State Board,2010.0,49.6,State Board,16213,2,B.Tech/B.E.,Electronics And Communication Engineering,61.38,16213,0,Uttar Pradesh,2014,335,425,620,0.7833035367,-1,388,-1,-1,-1,324,-1,0.7027,-0.6201,-1.0659,0.653,-0.6692
3130,1274483,180000.0,2015-01-01,3/1/15 0:00,Java Developer,Mysore,M,1990-08-08,87.0,State Board,2010.0,71.0,State Board,14587,2,B.Tech/B.E.,Information Technology,68.0,14587,0,Madhya Pradesh,2014,510,495,345,0.8422483223,445,-1,469,-1,-1,-1,-1,1.5644,1.5444,1.3933,-1.3753,1.0554
3131,669585,345000.0,2014-03-01,Present,Sap Mm Consultant,Bangalore,F,1992-08-22,73.8,Cbse,2009.0,92.9,State Board,7269,2,B.Tech/B.E.,Mechanical Engineering,71.9,7269,1,Telangana,2013,545,520,545,0.2067106183,325,-1,-1,313,-1,-1,-1,0.5591,1.0449,1.2396,-0.8682,0.0973
3132,1182658,180000.0,2015-03-01,4/1/15 0:00,Asp.Net Developer,New Delhi,M,1993-05-29,67.0,State Board,2010.0,50.0,State Board,11759,2,Mca,Computer Application,55.0,11759,0,Uttarakhand,2015,335,385,345,0.3565364877,265,-1,346,-1,-1,-1,-1,0.1282,0.2124,0.7785,0.653,0.8637
3133,143999,200000.0,2011-10-01,10/1/12 0:00,Design Engineer,Ambala,M,1990-05-16,65.0,Icse,2007.0,69.0,Cbse,527,2,B.Tech/B.E.,Electronics And Communication Engineering,67.4,527,0,Haryana,2011,415,515,605,0.3760595867,365,300,-1,-1,-1,-1,-1,-2.272,-1.2153,0.0914,1.0024,-0.2875
3135,504497,405000.0,2012-10-01,6/1/14 0:00,Software Engineer,Bangalore,F,1990-11-04,68.3,Stmary'S Convent Inter College,2008.0,82.0,Lucknow Public College,7764,2,B.Tech/B.E.,Computer Engineering,73.74,7764,0,Uttar Pradesh,2012,615,450,485,0.7357957092,475,-1,-1,-1,-1,-1,-1,1.7852,1.4368,-0.0537,0.3561,0.3444
3136,1088268,240000.0,2014-04-01,Present,Software Engineer,Mumbai,M,1991-07-26,62.0,State Board,2008.0,60.2,State Board,11548,2,B.Tech/B.E.,Information Technology,68.3,11548,0,Maharashtra,2013,500,580,380,0.4867470084,485,-1,376,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-1.3753,0.2889
3137,457958,210000.0,2013-12-01,Present,Software Developer,-1,F,1990-08-12,70.0,Icse,2008.0,70.0,Isc,1638,2,B.Tech/B.E.,Computer Engineering,72.0,1638,0,Uttar Pradesh,2012,615,445,505,0.6000571823,435,-1,-1,-1,-1,-1,-1,-1.9629,0.1498,-0.7068,0.0623,0.0284
3138,602340,550000.0,2013-07-01,5/1/15 0:00,Oracle Dba,Hyderabad,F,1991-10-31,92.2,State Board,2009.0,94.3,State Board,11509,1,B.Tech/B.E.,Mechanical Engineering,88.1,11509,1,Telangana,2013,660,470,810,0.945134856,375,-1,-1,526,-1,-1,-1,1.7081,0.3789,0.7785,-0.4879,0.4805
3139,244806,490000.0,2007-07-01,Present,Senior Engineer,Bangalore,M,1989-10-30,83.2,Sslc,2007.0,77.33,Puc,2634,2,B.Tech/B.E.,Electronics And Electrical Engineering,75.67,2634,1,Karnataka,2011,655,415,485,0.3760595867,345,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.344,-1.4653,-0.6035
3140,536947,400000.0,2014-04-01,5/1/15 0:00,It Support Specialist,Pune,F,1992-03-14,78.61,0,2009.0,76.33,0,11620,2,B.Tech/B.E.,Information Technology,63.0,11620,0,Maharashtra,2013,485,475,445,0.8194165298,505,-1,-1,-1,-1,-1,-1,-1.4992,-0.5523,1.1437,-0.6428,0.1864
3142,1280000,325000.0,2014-11-01,4/1/15 0:00,Software Developer,Bangalore,M,1994-09-01,71.0,State Board,2009.0,75.69,State Board,9699,2,B.Tech/B.E.,Computer Engineering,62.3,9699,1,Rajasthan,2014,440,470,555,0.8422483223,515,-1,469,-1,-1,-1,-1,1.9953,0.5121,0.9322,-0.2344,0.585
3143,1259766,325000.0,2014-06-01,Present,System Engineer,Chennai,M,1990-08-03,88.4,Icse,2009.0,74.6,Cbse,65,2,B.Tech/B.E.,Computer Science & Engineering,78.52,65,0,Uttar Pradesh,2014,630,580,535,0.4867470084,485,-1,376,-1,-1,-1,-1,-0.3027,-1.6191,-2.1418,-0.4879,-0.4776
3144,58857,400000.0,2011-01-01,5/1/14 0:00,Engineer,Gurgaon,M,1986-11-19,70.2,Cbse,2004.0,61.2,Cbse,44,2,B.Tech/B.E.,Electronics And Communication Engineering,72.98,44,0,Uttar Pradesh,2010,455,635,655,0.9107701642,445,433,-1,-1,-1,-1,-1,-1.4992,0.5008,0.672,-0.9953,-0.1295
3145,895817,325000.0,2014-11-01,Present,Assistant System Engineer Trainee,Pune,M,1991-02-15,85.0,Cbse,2009.0,74.4,Cbse,119,1,B.Tech/B.E.,Computer Science & Engineering,63.0,119,0,Uttar Pradesh,2014,475,575,605,0.4867470084,505,-1,376,-1,-1,-1,-1,-2.3134,-0.1206,1.7007,1.0333,-0.4776
3146,313446,325000.0,2013-06-01,Present,Software Engineer,Bangalore,M,1990-05-10,90.0,Ssc,2008.0,94.5,Ipe,8819,2,B.Tech/B.E.,Electronics And Communication Engineering,72.0,8819,1,Telangana,2012,365,395,455,0.8246664007,395,400,-1,-1,-1,340,-1,-0.881,-0.6693,-1.2511,-0.6428,-1.0774
3147,425532,300000.0,2012-10-01,Present,Operations Analyst,Noida,M,1989-05-11,77.8,Cbse,2007.0,58.8,Cbse,75,2,B.Tech/B.E.,Information Technology,73.3,75,0,Uttar Pradesh,2012,425,465,515,0.8194165298,505,-1,-1,-1,-1,-1,-1,-1.3447,0.1498,-0.2714,0.2973,-0.4455
3148,263713,180000.0,2014-07-01,Present,Quality Control Engineer,Mumbai,M,1989-10-29,73.5,Rbse,2007.0,71.85,Rbse,6665,2,B.Tech/B.E.,Electronics And Communication Engineering,65.44,6665,0,Rajasthan,2011,365,495,505,0.6944793277,-1,366,315,-1,-1,473,-1,1.2828,0.8128,1.2525,-0.2902,0.8183
3149,33947,650000.0,2010-09-01,Present,Software Engineer,New Delhi,M,1988-11-06,76.4,Cbse,2006.0,66.0,Cbse,347,2,B.Tech/B.E.,Computer Engineering,87.0,347,0,Uttar Pradesh,2010,485,425,395,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.9737,1.7488,1.1074,-0.4078,0.5024
3152,1214471,300000.0,2013-08-01,10/1/14 0:00,Oracle Dba,-1,F,1991-11-18,82.0,State Board,2009.0,79.0,State Board,11208,2,B.Tech/B.E.,Computer Science & Engineering,74.0,11208,1,Telangana,2013,475,375,545,0.3565364877,415,-1,346,-1,-1,-1,-1,0.8463,-0.7866,1.2396,-0.4879,1.4386
3153,230553,80000.0,2011-11-01,5/1/12 0:00,Desktop Support Analyst,Noida,M,1992-05-01,66.66,U P Board,2005.0,80.4,U P Board,64,2,B.Tech/B.E.,Information Technology,64.29,64,0,Uttar Pradesh,2011,525,505,575,0.9014895714,545,-1,-1,-1,-1,-1,-1,0.0464,0.3448,-0.344,-0.1727,-0.1295
3154,961017,120000.0,2014-09-01,2/1/15 0:00,Technical Lead,Ambala,M,1992-06-06,73.8,Cbse,2010.0,60.2,Cbse,6907,2,B.Tech/B.E.,Computer Science & Engineering,58.0,6907,0,Haryana,2014,520,570,485,0.4867470084,425,-1,376,-1,-1,-1,-1,-2.3134,0.8784,0.01,0.7798,-1.6273
3156,1060744,340000.0,2014-07-01,4/1/15 0:00,System Engineer,Bangalore,F,1992-10-19,84.5,State Board,2010.0,93.8,State Board,14523,2,B.Tech/B.E.,Electronics And Communication Engineering,82.0,14523,0,Andhra Pradesh,2014,560,545,620,0.9432721579,435,452,-1,-1,-1,-1,-1,0.8463,1.5444,0.6248,-2.0092,0.4805
3158,1088771,180000.0,2012-10-01,12/1/13 0:00,Software Developer,Noida,M,1990-01-27,70.0,State Board,2006.0,62.0,State Board,14852,2,B.Tech/B.E.,Information Technology,63.3,14852,0,Uttar Pradesh,2012,350,485,485,0.744758354,385,-1,438,-1,-1,-1,-1,0.5591,0.5454,-0.1437,0.9066,0.8637
3159,54007,130000.0,2010-12-01,12/1/11 0:00,Service Engineer,New Delhi,M,1990-07-15,72.0,Uttarakhand Board,2006.0,72.0,Uttarakhand Board,6874,2,B.Tech/B.E.,Electronics And Communication Engineering,64.45,6874,0,Uttarakhand,2010,495,245,425,0.3760595867,385,300,-1,-1,-1,-1,-1,-0.881,0.1888,-0.1988,-1.2303,0.3444
3160,356526,450000.0,2014-02-01,4/1/15 0:00,System Engineer,Pune,M,1989-09-18,83.0,Cbse,2007.0,71.4,Cbse,4368,2,B.Tech/B.E.,Computer Engineering,68.1,4368,0,Orissa,2012,425,505,515,0.7040904121,465,-1,-1,-1,-1,-1,-1,1.3215,0.9688,0.0914,0.4442,0.0284
3161,631489,120000.0,2013-07-01,7/1/14 0:00,Web Developer,Indore,M,1990-08-10,75.0,State Board,2008.0,73.0,State Board,16687,2,B.Tech/B.E.,Information Technology,66.0,16687,0,Madhya Pradesh,2013,360,400,575,0.276047228,345,-1,-1,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.5262,-0.0943
3162,629571,220000.0,2013-12-01,12/1/14 0:00,Shift Engineer,Khopoli,M,1991-09-17,69.53,Nagpur Divisional Board,2009.0,66.17,Nagpur Divisional Board,11665,2,B.Tech/B.E.,Mechanical Engineering,63.6,11665,0,Maharashtra,2013,415,400,560,0.7553751209,175,-1,-1,446,-1,-1,-1,0.7027,-1.2861,0.4711,-0.3612,0.6721
